date,ticker,p_raw,p_calibrated
2026-04-07,NASDAQ:MSTR,0.22247338,0.22247338
2026-04-07,NASDAQ:MU,0.2262594,0.2262594
2026-04-07,NASDAQ:NFLX,0.004977067,0.004977067
2026-04-07,NASDAQ:NVDA,0.0060501397,0.0060501397
2026-04-07,NASDAQ:NXPI,0.0058076098,0.0058076098
2026-04-07,NASDAQ:ODFL,0.020560306,0.020560306
2026-04-07,NASDAQ:ON,0.058250092,0.058250092
2026-04-07,NASDAQ:ORLY,0.004536101,0.004536101
2026-04-07,NASDAQ:PANW,0.0076520056,0.0076520056
2026-04-07,NASDAQ:PAYX,0.006179511,0.006179511
2026-04-07,NASDAQ:PCAR,0.004536101,0.004536101
2026-04-07,NASDAQ:PDD,0.005856892,0.005856892
2026-04-07,NASDAQ:PEP,0.004536101,0.004536101
2026-04-07,NASDAQ:PYPL,0.014657172,0.014657172
2026-04-07,NASDAQ:QCOM,0.005856892,0.005856892
2026-04-07,NASDAQ:REGN,0.004536101,0.004536101
2026-04-07,NASDAQ:ROP,0.0051661083,0.0051661083
2026-04-07,NASDAQ:ROST,0.0037911802,0.0037911802
2026-04-07,NASDAQ:SBUX,0.005856892,0.005856892
2026-04-07,NASDAQ:SNPS,0.08758224,0.08758224
2026-04-07,NASDAQ:TEAM,0.19796468,0.19796468
2026-04-07,NASDAQ:TMUS,0.004536101,0.004536101
2026-04-07,NASDAQ:TSLA,0.0349691,0.0349691
2026-04-07,NASDAQ:TTD,0.26048207,0.26048207
2026-04-07,NASDAQ:TTWO,0.005856892,0.005856892
2026-04-07,NASDAQ:TXN,0.005856892,0.005856892
2026-04-07,NASDAQ:VRSK,0.0073086396,0.0073086396
2026-04-07,NASDAQ:VRTX,0.005856892,0.005856892
2026-04-07,NASDAQ:WBD,0.036390718,0.036390718
2026-04-07,NASDAQ:WDAY,0.018886283,0.018886283
2026-04-07,NASDAQ:XEL,0.004536101,0.004536101
2026-04-07,NASDAQ:ZS,0.044497214,0.044497214
2026-04-08,NASDAQ:AAPL,0.004217027,0.004217027
2026-04-08,NASDAQ:ADBE,0.0062415376,0.0062415376
2026-04-08,NASDAQ:ADI,0.0036236804,0.0036236804
2026-04-08,NASDAQ:ADP,0.005561933,0.005561933
2026-04-08,NASDAQ:ADSK,0.0046969163,0.0046969163
2026-04-08,NASDAQ:AEP,0.0034114718,0.0034114718
2026-04-08,NASDAQ:AMAT,0.03325264,0.03325264
2026-04-08,NASDAQ:AMD,0.08895821,0.08895821
2026-04-08,NASDAQ:AMGN,0.0040820907,0.0040820907
2026-04-08,NASDAQ:AMZN,0.004217027,0.004217027
2026-04-08,NASDAQ:ANSS,0.0040820907,0.0040820907
2026-04-08,NASDAQ:ASML,0.008510389,0.008510389
2026-04-08,NASDAQ:AVGO,0.030404005,0.030404005
2026-04-08,NASDAQ:AZN,0.014909277,0.014909277
2026-04-08,NASDAQ:BIIB,0.005227004,0.005227004
2026-04-08,NASDAQ:BKNG,0.025895694,0.025895694
2026-04-08,NASDAQ:BKR,0.0036236804,0.0036236804
2026-04-08,NASDAQ:CCEP,0.0036367555,0.0036367555
2026-04-08,NASDAQ:CDNS,0.0067343567,0.0067343567
2026-04-08,NASDAQ:CDW,0.0062415376,0.0062415376
2026-04-08,NASDAQ:CHTR,0.01744802,0.01744802
2026-04-08,NASDAQ:CMCSA,0.0054454203,0.0054454203
2026-04-08,NASDAQ:COST,0.0040820907,0.0040820907
2026-04-08,NASDAQ:CPRT,0.006447394,0.006447394
2026-04-08,NASDAQ:CRWD,0.048050553,0.048050553
2026-04-08,NASDAQ:CSCO,0.003757027,0.003757027
2026-04-08,NASDAQ:CSGP,0.026676195,0.026676195
2026-04-08,NASDAQ:CSX,0.0034114718,0.0034114718
2026-04-08,NASDAQ:CTAS,0.0052713854,0.0052713854
2026-04-08,NASDAQ:CTSH,0.0055566584,0.0055566584
2026-04-08,NASDAQ:DDOG,0.051214915,0.051214915
2026-04-08,NASDAQ:DXCM,0.01762425,0.01762425
2026-04-08,NASDAQ:EA,0.0040820907,0.0040820907
2026-04-08,NASDAQ:EXC,0.0034114718,0.0034114718
2026-04-08,NASDAQ:FANG,0.00440625,0.00440625
2026-04-08,NASDAQ:FAST,0.0034114718,0.0034114718
2026-04-08,NASDAQ:FTNT,0.011976938,0.011976938
2026-04-08,NASDAQ:GILD,0.0040820907,0.0040820907
2026-04-08,NASDAQ:GOOG,0.004217027,0.004217027
2026-04-08,NASDAQ:GOOGL,0.0034114718,0.0034114718
2026-04-08,NASDAQ:HON,0.0040820907,0.0040820907
2026-04-08,NASDAQ:IDXX,0.005606946,0.005606946
2026-04-08,NASDAQ:INTC,0.14753088,0.14753088
2026-04-08,NASDAQ:INTU,0.00967387,0.00967387
2026-04-08,NASDAQ:ISRG,0.0040820907,0.0040820907
2026-04-08,NASDAQ:KDP,0.004449721,0.004449721
2026-04-08,NASDAQ:KHC,0.0052713854,0.0052713854
2026-04-08,NASDAQ:KLAC,0.03325264,0.03325264
2026-04-08,NASDAQ:LIN,0.004217027,0.004217027
2026-04-08,NASDAQ:LRCX,0.051081825,0.051081825
2026-04-08,NASDAQ:LULU,0.05559779,0.05559779
2026-04-08,NASDAQ:MAR,0.0040820907,0.0040820907
2026-04-08,NASDAQ:MCHP,0.012100266,0.012100266
2026-04-08,NASDAQ:MDB,0.15160471,0.15160471
2026-04-08,NASDAQ:MDLZ,0.0040820907,0.0040820907
2026-04-08,NASDAQ:MELI,0.020820282,0.020820282
2026-04-08,NASDAQ:META,0.005723478,0.005723478
2026-04-08,NASDAQ:MNST,0.004217027,0.004217027
2026-04-08,NASDAQ:MRVL,0.2066283,0.2066283
2026-04-08,NASDAQ:MSFT,0.004217027,0.004217027
2026-04-08,NASDAQ:MSTR,0.20469168,0.20469168
2026-04-08,NASDAQ:MU,0.20825611,0.20825611
2026-04-08,NASDAQ:NFLX,0.0044791196,0.0044791196
2026-04-08,NASDAQ:NVDA,0.0054454203,0.0054454203
2026-04-08,NASDAQ:NXPI,0.005227004,0.005227004
2026-04-08,NASDAQ:ODFL,0.018532319,0.018532319
2026-04-08,NASDAQ:ON,0.063681796,0.063681796
2026-04-08,NASDAQ:ORLY,0.0040820907,0.0040820907
2026-04-08,NASDAQ:PANW,0.0068882876,0.0068882876
2026-04-08,NASDAQ:PAYX,0.005561933,0.005561933
2026-04-08,NASDAQ:PCAR,0.0040820907,0.0040820907
2026-04-08,NASDAQ:PDD,0.0052713854,0.0052713854
2026-04-08,NASDAQ:PEP,0.0040820907,0.0040820907
2026-04-08,NASDAQ:PYPL,0.013203599,0.013203599
2026-04-08,NASDAQ:QCOM,0.0052713854,0.0052713854
2026-04-08,NASDAQ:REGN,0.0043358332,0.0043358332
2026-04-08,NASDAQ:ROP,0.004649336,0.004649336
2026-04-08,NASDAQ:ROST,0.0034114718,0.0034114718
2026-04-08,NASDAQ:SBUX,0.00440625,0.00440625
2026-04-08,NASDAQ:SNPS,0.079479925,0.079479925
2026-04-08,NASDAQ:TEAM,0.17672119,0.17672119
2026-04-08,NASDAQ:TMUS,0.0040820907,0.0040820907
2026-04-08,NASDAQ:TSLA,0.031565685,0.031565685
2026-04-08,NASDAQ:TTD,0.2406025,0.2406025
2026-04-08,NASDAQ:TTWO,0.0052713854,0.0052713854
2026-04-08,NASDAQ:TXN,0.00440625,0.00440625
2026-04-08,NASDAQ:VRSK,0.0065789646,0.0065789646
2026-04-08,NASDAQ:VRTX,0.0052713854,0.0052713854
2026-04-08,NASDAQ:WBD,0.032853656,0.032853656
2026-04-08,NASDAQ:WDAY,0.020728178,0.020728178
2026-04-08,NASDAQ:XEL,0.0040820907,0.0040820907
2026-04-08,NASDAQ:ZS,0.040205102,0.040205102
2026-04-09,NASDAQ:AAPL,0.004217027,0.004217027
2026-04-09,NASDAQ:ADBE,0.0062415376,0.0062415376
2026-04-09,NASDAQ:ADI,0.0036236804,0.0036236804
2026-04-09,NASDAQ:ADP,0.005561933,0.005561933
2026-04-09,NASDAQ:ADSK,0.005561933,0.005561933
2026-04-09,NASDAQ:AEP,0.0034114718,0.0034114718
2026-04-09,NASDAQ:AMAT,0.03325264,0.03325264
2026-04-09,NASDAQ:AMD,0.08895821,0.08895821
2026-04-09,NASDAQ:AMGN,0.0040820907,0.0040820907
2026-04-09,NASDAQ:AMZN,0.004217027,0.004217027
2026-04-09,NASDAQ:ANSS,0.0040820907,0.0040820907
2026-04-09,NASDAQ:ASML,0.008510389,0.008510389
2026-04-09,NASDAQ:AVGO,0.030404005,0.030404005
2026-04-09,NASDAQ:AZN,0.014909277,0.014909277
2026-04-09,NASDAQ:BIIB,0.005227004,0.005227004
2026-04-09,NASDAQ:BKNG,0.025895694,0.025895694
2026-04-09,NASDAQ:BKR,0.0036236804,0.0036236804
2026-04-09,NASDAQ:CCEP,0.0036367555,0.0036367555
2026-04-09,NASDAQ:CDNS,0.0067343567,0.0067343567
2026-04-09,NASDAQ:CDW,0.0062415376,0.0062415376
2026-04-09,NASDAQ:CHTR,0.01744802,0.01744802
2026-04-09,NASDAQ:CMCSA,0.0054454203,0.0054454203
2026-04-09,NASDAQ:COST,0.0040820907,0.0040820907
2026-04-09,NASDAQ:CPRT,0.006447394,0.006447394
2026-04-09,NASDAQ:CRWD,0.059063364,0.059063364
2026-04-09,NASDAQ:CSCO,0.003757027,0.003757027
2026-04-09,NASDAQ:CSGP,0.026676195,0.026676195
2026-04-09,NASDAQ:CSX,0.0034114718,0.0034114718
2026-04-09,NASDAQ:CTAS,0.0052713854,0.0052713854
2026-04-09,NASDAQ:CTSH,0.0055566584,0.0055566584
2026-04-09,NASDAQ:DDOG,0.060710136,0.060710136
2026-04-09,NASDAQ:DXCM,0.01762425,0.01762425
2026-04-09,NASDAQ:EA,0.0040820907,0.0040820907
2026-04-09,NASDAQ:EXC,0.0034114718,0.0034114718
2026-04-09,NASDAQ:FANG,0.00440625,0.00440625
2026-04-09,NASDAQ:FAST,0.0034114718,0.0034114718
2026-04-09,NASDAQ:FTNT,0.011976938,0.011976938
2026-04-09,NASDAQ:GILD,0.0040820907,0.0040820907
2026-04-09,NASDAQ:GOOG,0.004217027,0.004217027
2026-04-09,NASDAQ:GOOGL,0.0034114718,0.0034114718
2026-04-09,NASDAQ:HON,0.0040820907,0.0040820907
2026-04-09,NASDAQ:IDXX,0.005606946,0.005606946
2026-04-09,NASDAQ:INTC,0.14753088,0.14753088
2026-04-09,NASDAQ:INTU,0.00967387,0.00967387
2026-04-09,NASDAQ:ISRG,0.0040820907,0.0040820907
2026-04-09,NASDAQ:KDP,0.003757027,0.003757027
2026-04-09,NASDAQ:KHC,0.0046969163,0.0046969163
2026-04-09,NASDAQ:KLAC,0.03325264,0.03325264
2026-04-09,NASDAQ:LIN,0.0034114718,0.0034114718
2026-04-09,NASDAQ:LRCX,0.054227885,0.054227885
2026-04-09,NASDAQ:LULU,0.046862256,0.046862256
2026-04-09,NASDAQ:MAR,0.0034114718,0.0034114718
2026-04-09,NASDAQ:MCHP,0.012100266,0.012100266
2026-04-09,NASDAQ:MDB,0.15160471,0.15160471
2026-04-09,NASDAQ:MDLZ,0.0040820907,0.0040820907
2026-04-09,NASDAQ:MELI,0.01744802,0.01744802
2026-04-09,NASDAQ:META,0.005723478,0.005723478
2026-04-09,NASDAQ:MNST,0.0040820907,0.0040820907
2026-04-09,NASDAQ:MRVL,0.2066283,0.2066283
2026-04-09,NASDAQ:MSFT,0.004217027,0.004217027
2026-04-09,NASDAQ:MSTR,0.20469168,0.20469168
2026-04-09,NASDAQ:MU,0.20825611,0.20825611
2026-04-09,NASDAQ:NFLX,0.0044791196,0.0044791196
2026-04-09,NASDAQ:NVDA,0.0054454203,0.0054454203
2026-04-09,NASDAQ:NXPI,0.005227004,0.005227004
2026-04-09,NASDAQ:ODFL,0.018532319,0.018532319
2026-04-09,NASDAQ:ON,0.063681796,0.063681796
2026-04-09,NASDAQ:ORLY,0.0040820907,0.0040820907
2026-04-09,NASDAQ:PANW,0.0068882876,0.0068882876
2026-04-09,NASDAQ:PAYX,0.005561933,0.005561933
2026-04-09,NASDAQ:PCAR,0.0034114718,0.0034114718
2026-04-09,NASDAQ:PDD,0.0052713854,0.0052713854
2026-04-09,NASDAQ:PEP,0.0040820907,0.0040820907
2026-04-09,NASDAQ:PYPL,0.013203599,0.013203599
2026-04-09,NASDAQ:QCOM,0.0052713854,0.0052713854
2026-04-09,NASDAQ:REGN,0.0040820907,0.0040820907
2026-04-09,NASDAQ:ROP,0.005561933,0.005561933
2026-04-09,NASDAQ:ROST,0.0034114718,0.0034114718
2026-04-09,NASDAQ:SBUX,0.00440625,0.00440625
2026-04-09,NASDAQ:SNPS,0.079479925,0.079479925
2026-04-09,NASDAQ:TEAM,0.18152273,0.18152273
2026-04-09,NASDAQ:TMUS,0.0040820907,0.0040820907
2026-04-09,NASDAQ:TSLA,0.031565685,0.031565685
2026-04-09,NASDAQ:TTD,0.2406025,0.2406025
2026-04-09,NASDAQ:TTWO,0.0052713854,0.0052713854
2026-04-09,NASDAQ:TXN,0.00440625,0.00440625
2026-04-09,NASDAQ:VRSK,0.0065789646,0.0065789646
2026-04-09,NASDAQ:VRTX,0.0052713854,0.0052713854
2026-04-09,NASDAQ:WBD,0.032853656,0.032853656
2026-04-09,NASDAQ:WDAY,0.020728178,0.020728178
2026-04-09,NASDAQ:XEL,0.0040820907,0.0040820907
2026-04-09,NASDAQ:ZS,0.04639676,0.04639676
2026-04-10,NASDAQ:AAPL,0.004217027,0.004217027
2026-04-10,NASDAQ:ADBE,0.0062415376,0.0062415376
2026-04-10,NASDAQ:ADI,0.0036236804,0.0036236804
2026-04-10,NASDAQ:ADP,0.005561933,0.005561933
2026-04-10,NASDAQ:ADSK,0.005561933,0.005561933
2026-04-10,NASDAQ:AEP,0.0034114718,0.0034114718
2026-04-10,NASDAQ:AMAT,0.043543994,0.043543994
2026-04-10,NASDAQ:AMD,0.08895821,0.08895821
2026-04-10,NASDAQ:AMGN,0.0040820907,0.0040820907
2026-04-10,NASDAQ:AMZN,0.004217027,0.004217027
2026-04-10,NASDAQ:ANSS,0.0040820907,0.0040820907
2026-04-10,NASDAQ:ASML,0.008510389,0.008510389
2026-04-10,NASDAQ:AVGO,0.038571578,0.038571578
2026-04-10,NASDAQ:AZN,0.014909277,0.014909277
2026-04-10,NASDAQ:BIIB,0.005227004,0.005227004
2026-04-10,NASDAQ:BKNG,0.025895694,0.025895694
2026-04-10,NASDAQ:BKR,0.0036236804,0.0036236804
2026-04-10,NASDAQ:CCEP,0.0036367555,0.0036367555
2026-04-10,NASDAQ:CDNS,0.0067343567,0.0067343567
2026-04-10,NASDAQ:CDW,0.0062415376,0.0062415376
2026-04-10,NASDAQ:CHTR,0.01744802,0.01744802
2026-04-10,NASDAQ:CMCSA,0.0054454203,0.0054454203
2026-04-10,NASDAQ:COST,0.004217027,0.004217027
2026-04-10,NASDAQ:CPRT,0.006447394,0.006447394
2026-04-10,NASDAQ:CRWD,0.09472435,0.09472435
2026-04-10,NASDAQ:CSCO,0.003757027,0.003757027
2026-04-10,NASDAQ:CSGP,0.026676195,0.026676195
2026-04-10,NASDAQ:CSX,0.0034114718,0.0034114718
2026-04-10,NASDAQ:CTAS,0.0052713854,0.0052713854
2026-04-10,NASDAQ:CTSH,0.0046969163,0.0046969163
2026-04-10,NASDAQ:DDOG,0.07439766,0.07439766
2026-04-10,NASDAQ:DXCM,0.020820282,0.020820282
2026-04-10,NASDAQ:EA,0.0040820907,0.0040820907
2026-04-10,NASDAQ:EXC,0.0040820907,0.0040820907
2026-04-10,NASDAQ:FANG,0.00440625,0.00440625
2026-04-10,NASDAQ:FAST,0.0034114718,0.0034114718
2026-04-10,NASDAQ:FTNT,0.014163614,0.014163614
2026-04-10,NASDAQ:GILD,0.0040820907,0.0040820907
2026-04-10,NASDAQ:GOOG,0.0034114718,0.0034114718
2026-04-10,NASDAQ:GOOGL,0.0034114718,0.0034114718
2026-04-10,NASDAQ:HON,0.0040820907,0.0040820907
2026-04-10,NASDAQ:IDXX,0.005606946,0.005606946
2026-04-10,NASDAQ:INTC,0.1296782,0.1296782
2026-04-10,NASDAQ:INTU,0.020728178,0.020728178
2026-04-10,NASDAQ:ISRG,0.0040820907,0.0040820907
2026-04-10,NASDAQ:KDP,0.003757027,0.003757027
2026-04-10,NASDAQ:KHC,0.0046969163,0.0046969163
2026-04-10,NASDAQ:KLAC,0.03325264,0.03325264
2026-04-10,NASDAQ:LIN,0.0034114718,0.0034114718
2026-04-10,NASDAQ:LRCX,0.04429399,0.04429399
2026-04-10,NASDAQ:LULU,0.046862256,0.046862256
2026-04-10,NASDAQ:MAR,0.0034114718,0.0034114718
2026-04-10,NASDAQ:MCHP,0.012100266,0.012100266
2026-04-10,NASDAQ:MDB,0.15160471,0.15160471
2026-04-10,NASDAQ:MDLZ,0.0040820907,0.0040820907
2026-04-10,NASDAQ:MELI,0.020820282,0.020820282
2026-04-10,NASDAQ:META,0.005723478,0.005723478
2026-04-10,NASDAQ:MNST,0.0040820907,0.0040820907
2026-04-10,NASDAQ:MRVL,0.2066283,0.2066283
2026-04-10,NASDAQ:MSFT,0.004217027,0.004217027
2026-04-10,NASDAQ:MSTR,0.20469168,0.20469168
2026-04-10,NASDAQ:MU,0.20825611,0.20825611
2026-04-10,NASDAQ:NFLX,0.0044791196,0.0044791196
2026-04-10,NASDAQ:NVDA,0.0054454203,0.0054454203
2026-04-10,NASDAQ:NXPI,0.005227004,0.005227004
2026-04-10,NASDAQ:ODFL,0.018532319,0.018532319
2026-04-10,NASDAQ:ON,0.052704584,0.052704584
2026-04-10,NASDAQ:ORLY,0.0040820907,0.0040820907
2026-04-10,NASDAQ:PANW,0.009921672,0.009921672
2026-04-10,NASDAQ:PAYX,0.005561933,0.005561933
2026-04-10,NASDAQ:PCAR,0.0034114718,0.0034114718
2026-04-10,NASDAQ:PDD,0.0052713854,0.0052713854
2026-04-10,NASDAQ:PEP,0.0040820907,0.0040820907
2026-04-10,NASDAQ:PYPL,0.013203599,0.013203599
2026-04-10,NASDAQ:QCOM,0.0052713854,0.0052713854
2026-04-10,NASDAQ:REGN,0.0043358332,0.0043358332
2026-04-10,NASDAQ:ROP,0.005561933,0.005561933
2026-04-10,NASDAQ:ROST,0.0034114718,0.0034114718
2026-04-10,NASDAQ:SBUX,0.00440625,0.00440625
2026-04-10,NASDAQ:SNPS,0.079479925,0.079479925
2026-04-10,NASDAQ:TEAM,0.18659,0.18659
2026-04-10,NASDAQ:TMUS,0.0040820907,0.0040820907
2026-04-10,NASDAQ:TSLA,0.031565685,0.031565685
2026-04-10,NASDAQ:TTD,0.2406025,0.2406025
2026-04-10,NASDAQ:TTWO,0.0052713854,0.0052713854
2026-04-10,NASDAQ:TXN,0.00440625,0.00440625
2026-04-10,NASDAQ:VRSK,0.0065789646,0.0065789646
2026-04-10,NASDAQ:VRTX,0.0052713854,0.0052713854
2026-04-10,NASDAQ:WBD,0.032853656,0.032853656
2026-04-10,NASDAQ:WDAY,0.020728178,0.020728178
2026-04-10,NASDAQ:XEL,0.0040820907,0.0040820907
2026-04-10,NASDAQ:ZS,0.04639676,0.04639676
2026-04-13,NASDAQ:AAPL,0.004217027,0.004217027
2026-04-13,NASDAQ:ADBE,0.0053701582,0.0053701582
